Material,Hardness,Density,Temperature,Load,Speed,WearRate,FrictionCoefficient
PTFE,10.57,2.19,719,86,371,2.1425,1.0
Copper,53.56,8.94,663,39,943,0.2498,0.6275
Brass,58.44,8.48,726,79,885,0.2695,1.0
Inconel,87.44,8.35,574,34,237,0.2559,0.5201
Steel,68.36,7.78,258,27,582,0.1126,0.5498
Nickel,75.85,8.81,140,137,547,0.1075,1.0
Tungsten,93.69,19.06,49,176,408,0.1244,1.0
Inconel,86.15,8.43,626,46,674,0.1727,0.6075
Nickel,61.92,8.75,528,90,888,0.2003,1.0
Inconel,95.51,8.49,795,167,664,0.3079,1.0
Nickel,77.4,8.86,317,62,992,0.1258,0.7035
Steel,78.89,7.82,49,168,989,0.044,1.0
Bronze,74.65,8.86,280,177,367,0.269,1.0
Magnesium,41.57,1.82,332,163,85,2.0036,1.0
Magnesium,39.36,1.7,360,65,970,0.1843,1.0
PTFE,7.26,2.3,327,81,214,2.2271,1.0
Graphite,23.73,1.85,688,59,359,0.6678,1.0
CastIron,75.26,7.4,216,154,708,0.1706,1.0
PTFE,13.98,2.18,740,84,53,10.5267,1.0
Ceramic,87.08,3.95,422,55,549,0.134,0.5577
Nickel,77.09,8.85,498,18,307,0.2218,0.464
Titanium,76.68,4.42,570,83,523,0.2291,0.8057
Bronze,52.47,8.74,626,12,199,0.2438,0.2231
Steel,66.25,7.73,650,135,105,1.6231,1.0
Ceramic,97.62,3.91,688,135,75,1.6327,1.0
Zinc,35.16,7.11,400,96,929,0.1987,1.0
Nickel,65.53,8.73,471,38,319,0.3026,0.6828
Magnesium,42.38,1.87,533,108,856,0.2922,1.0
Magnesium,35.19,1.73,232,22,463,0.1446,0.6429
Graphite,12.31,2.18,394,64,227,1.2053,1.0
Graphite,13.82,2.18,550,193,313,3.1617,1.0
Brass,55.34,8.68,506,84,860,0.1748,1.0
Nickel,75.97,8.88,522,123,211,0.6225,1.0
Copper,49.86,8.98,635,95,608,0.2687,1.0
Aluminum,55.01,2.61,401,146,640,0.2995,1.0
PTFE,11.48,2.25,614,23,779,0.3307,1.0
Ceramic,90.1,3.56,754,37,375,0.2542,0.4439
Graphite,13.51,2.01,468,73,487,0.8303,1.0
CastIron,89.44,7.11,503,51,73,0.5709,0.5693
PTFE,8.1,2.14,625,175,680,2.5982,1.0
Copper,50.08,8.9,718,186,334,1.1314,1.0
Aluminum,56.68,2.78,594,195,834,0.4494,1.0
Zinc,30.9,7.17,512,194,146,2.8008,1.0
Nickel,63.43,8.76,182,32,751,0.1655,0.5204
Inconel,87.67,8.13,500,183,61,2.3284,1.0
Inconel,89.77,8.31,528,194,438,0.4629,1.0
Tungsten,99.52,19.06,300,180,238,0.4571,1.0
CastIron,89.93,7.33,188,180,53,0.8985,1.0
Bronze,55.75,8.88,661,26,919,0.2313,0.3971
Copper,50.85,8.87,125,43,686,0.1941,0.873
Steel,80.11,7.76,531,15,463,0.1827,0.308
Aluminum,40.89,2.76,323,192,514,0.4581,1.0
PTFE,6.8,2.18,648,88,93,11.4692,1.0
Magnesium,36.36,1.83,502,200,141,2.6232,1.0
PTFE,11.02,2.18,797,16,228,0.7151,1.0
Nickel,60.23,8.88,240,137,315,0.3441,1.0
Aluminum,44.03,2.62,409,196,976,0.3899,1.0
Tungsten,94.07,19.05,132,133,393,0.1246,1.0
Copper,37.85,8.84,564,20,361,0.2354,0.4768
Titanium,86.15,4.58,70,99,998,0.0214,0.8767
Nickel,63.58,8.78,649,84,457,0.3842,1.0
Titanium,88.47,4.58,204,136,192,0.3913,1.0
Aluminum,49.43,2.7,203,95,96,0.527,1.0
Tungsten,92.38,19.24,210,111,235,0.1654,0.9288
Nickel,67.45,8.83,681,186,240,1.0242,1.0
Tungsten,94.75,19.37,286,157,170,0.4188,1.0
Zinc,36.32,7.17,672,66,629,0.3798,1.0
CastIron,89.81,7.27,755,51,573,0.2115,0.5934
Inconel,95.34,8.38,119,162,188,0.1938,1.0
Graphite,23.48,2.0,129,143,778,0.2738,1.0
Inconel,87.23,8.25,172,126,236,0.1723,1.0
Zinc,29.15,7.07,29,55,586,0.037,1.0
Tungsten,91.84,19.12,464,28,260,0.2342,0.3719
Brass,58.83,8.36,210,87,463,0.1253,1.0
CastIron,78.1,7.0,661,103,270,0.4604,1.0
CastIron,82.28,7.2,746,133,539,0.3823,1.0
Brass,54.08,8.61,724,162,111,2.5667,1.0
Graphite,22.62,1.94,390,75,899,0.3312,1.0
Bronze,61.5,8.76,642,179,956,0.3671,1.0
Steel,82.97,7.88,753,122,293,0.5619,1.0
Bronze,59.28,8.8,729,188,395,0.8221,1.0
Steel,70.22,7.73,119,37,100,0.1805,0.4335
Tungsten,95.94,19.26,637,12,195,0.1579,0.3287
Titanium,75.29,4.43,634,106,465,0.2863,1.0
Ceramic,95.21,3.64,473,65,772,0.1159,0.7543
Titanium,89.43,4.55,389,65,570,0.1729,0.8269
Ceramic,89.98,3.62,308,192,807,0.244,1.0
CastIron,84.45,7.14,691,151,449,0.4968,1.0
Copper,48.72,8.81,248,135,174,0.5988,1.0
Titanium,94.4,4.48,176,53,348,0.1493,0.6251
Steel,69.09,7.8,72,24,538,0.0751,0.3652
Tungsten,91.98,19.05,353,5,975,0.1475,0.2857
CastIron,75.93,7.27,580,162,912,0.2077,1.0
PTFE,9.21,2.22,597,90,725,1.193,1.0
CastIron,83.02,7.37,31,89,93,0.1238,0.8584
Aluminum,46.49,2.62,511,18,494,0.2352,0.5411
Steel,76.86,7.76,98,187,653,0.1392,1.0
Tungsten,90.46,19.16,678,139,686,0.2226,1.0
Magnesium,35.5,1.72,105,38,870,0.1964,0.8357
PTFE,7.21,2.12,272,169,333,2.43,1.0
Brass,58.46,8.54,59,199,455,0.1641,1.0
Tungsten,98.63,19.29,626,55,332,0.2715,0.6875
CastIron,74.09,7.23,744,15,154,0.2737,0.452
Magnesium,44.14,1.61,285,21,213,0.2118,0.6592
Steel,79.47,7.78,579,54,217,0.2785,0.6605
Titanium,94.44,4.45,356,62,825,0.2281,0.5458
Nickel,69.34,8.71,367,76,629,0.2698,1.0
Magnesium,30.86,1.75,306,92,644,0.2309,1.0
Aluminum,49.69,2.7,216,6,887,0.1635,0.2434
Brass,52.13,8.41,289,65,977,0.1332,0.9035
Nickel,61.25,8.71,156,17,222,0.0852,0.4046
Ceramic,93.16,3.8,268,120,950,0.2302,1.0
PTFE,13.92,2.18,578,31,316,0.5953,1.0
Tungsten,95.19,19.39,151,124,289,0.0982,1.0
Zinc,26.16,7.05,611,61,271,0.681,1.0
Copper,40.82,8.92,663,122,873,0.451,1.0
Aluminum,46.2,2.7,97,133,69,0.5759,1.0
Copper,46.41,8.82,246,75,894,0.1622,1.0
Steel,73.79,7.87,649,197,670,0.4516,1.0
Inconel,95.43,8.47,32,169,308,0.0892,1.0
Nickel,62.1,8.77,551,135,775,0.2904,1.0
Steel,68.8,7.71,249,102,779,0.2011,1.0
Bronze,52.56,8.79,727,121,473,0.55,1.0
Aluminum,59.44,2.76,650,85,124,0.9701,1.0
Tungsten,90.9,19.21,56,120,662,0.0641,1.0
Nickel,72.16,8.89,518,104,98,0.9676,1.0
CastIron,89.32,7.16,695,161,923,0.2541,1.0
PTFE,10.09,2.13,424,20,668,0.2826,1.0
Inconel,87.19,8.19,596,175,524,0.3283,1.0
CastIron,73.39,7.38,697,65,169,0.615,0.7924
CastIron,72.8,7.14,595,30,208,0.2877,0.3387
Tungsten,98.66,19.07,654,97,797,0.1544,0.7709
PTFE,14.13,2.16,507,150,238,2.8972,1.0
Magnesium,40.11,1.65,454,153,955,0.2755,1.0
Magnesium,34.05,1.77,189,127,150,0.6265,1.0
PTFE,14.23,2.18,752,101,322,2.2392,1.0
Ceramic,99.91,3.96,788,69,446,0.1771,0.5459
Bronze,69.6,8.71,731,154,631,0.4469,1.0
Ceramic,86.38,3.69,799,22,722,0.2145,0.3518
Zinc,38.6,7.01,66,186,771,0.0889,1.0
Bronze,68.94,8.83,55,57,624,0.1202,0.6136
Inconel,85.82,8.41,35,14,534,0.0865,0.3159
PTFE,10.32,2.13,768,58,775,0.8291,1.0
PTFE,6.24,2.19,427,185,571,2.8424,1.0
Copper,45.79,8.89,318,191,741,0.3023,1.0
Magnesium,37.4,1.8,506,104,832,0.3338,1.0
PTFE,14.26,2.27,675,130,62,12.4683,1.0
Graphite,13.59,2.04,322,26,836,0.1216,1.0
CastIron,72.37,7.32,81,13,288,0.1344,0.2066
Inconel,83.22,8.48,397,107,674,0.2889,1.0
PTFE,7.5,2.17,346,23,578,0.3016,1.0
Steel,76.01,7.83,763,81,893,0.1457,1.0
Aluminum,42.68,2.61,462,23,360,0.2536,0.5376
Brass,56.95,8.39,233,119,72,0.985,1.0
Aluminum,59.78,2.69,102,161,437,0.1481,1.0
Zinc,38.26,7.11,414,166,364,0.6899,1.0
CastIron,83.3,7.37,502,62,864,0.2457,0.6096
Zinc,36.99,7.02,455,60,184,0.5186,1.0
Nickel,67.61,8.88,118,184,862,0.1032,1.0
Titanium,76.59,4.53,34,18,298,0.049,0.4792
Zinc,27.64,7.16,416,131,881,0.321,1.0
PTFE,10.51,2.1,522,98,865,0.8627,1.0
Tungsten,94.72,19.01,286,69,605,0.0606,0.7193
Aluminum,49.81,2.7,56,78,538,0.1781,1.0
Bronze,50.95,8.77,201,87,499,0.1717,1.0
Bronze,60.55,8.64,193,113,496,0.2381,1.0
Aluminum,40.0,2.67,59,155,684,0.2271,1.0
Zinc,38.47,7.14,294,172,379,0.5012,1.0
Aluminum,44.64,2.75,615,52,941,0.1228,0.8401
Ceramic,89.98,3.85,573,78,272,0.3481,0.8124
Graphite,23.08,1.89,29,122,59,0.3809,1.0
PTFE,12.65,2.2,727,168,593,2.1091,1.0
Ceramic,90.34,3.74,686,31,617,0.1956,0.3866
Titanium,87.96,4.52,753,19,357,0.2382,0.2322
Aluminum,44.28,2.74,282,189,884,0.1941,1.0
Brass,46.38,8.54,673,180,834,0.4136,1.0
Nickel,79.81,8.82,44,26,505,0.1547,0.512
Steel,81.04,7.76,660,70,216,0.4538,0.8376
Graphite,22.84,2.02,679,157,678,0.9155,1.0
Nickel,71.81,8.74,412,51,271,0.2929,0.6308
Aluminum,48.72,2.79,533,171,450,0.7107,1.0
Titanium,87.74,4.44,144,83,163,0.1729,0.8383
Nickel,75.85,8.85,185,52,331,0.1187,0.51
Ceramic,92.51,3.98,346,28,655,0.1613,0.2821
Graphite,14.53,1.86,194,181,266,1.1838,1.0
PTFE,7.28,2.27,365,195,64,19.2529,1.0
Ceramic,97.82,3.51,284,185,989,0.1507,1.0
Zinc,34.14,7.02,330,48,944,0.1513,1.0
Copper,44.99,8.99,621,180,724,0.5553,1.0
CastIron,81.01,7.36,386,52,233,0.1498,0.5798
Bronze,53.24,8.61,579,25,788,0.2321,0.5224
Copper,48.73,8.84,68,37,111,0.2396,0.643
Brass,64.46,8.51,352,25,597,0.0822,0.424
Magnesium,34.86,1.81,215,163,154,1.0016,1.0
Nickel,74.73,8.71,307,92,147,0.4965,1.0
Tungsten,94.27,19.17,84,158,444,0.1677,1.0
Inconel,87.57,8.45,621,80,998,0.0834,0.9061
Ceramic,91.88,3.87,161,192,53,0.8484,1.0
Bronze,71.48,8.65,680,179,164,1.437,1.0
Brass,60.02,8.32,383,60,427,0.2505,0.9758
Aluminum,55.93,2.61,162,192,192,0.4983,1.0
Graphite,18.68,1.85,454,75,964,0.4121,1.0
Aluminum,40.62,2.64,690,45,377,0.2714,0.8472
Graphite,16.97,1.96,378,25,886,0.1834,1.0
Ceramic,94.11,3.74,637,93,371,0.2822,0.7664
Zinc,25.03,7.15,783,5,695,0.0789,0.4687
Titanium,91.01,4.44,634,98,624,0.1621,0.7811
Brass,61.76,8.67,240,28,673,0.1311,0.4696
Copper,41.57,8.99,403,101,203,0.7837,1.0
CastIron,86.47,7.17,138,128,94,0.4151,1.0
Brass,45.21,8.34,551,124,382,0.6507,1.0
Aluminum,59.67,2.66,545,152,826,0.3738,1.0
Tungsten,93.04,19.34,573,19,821,0.2016,0.3957
Inconel,88.38,8.24,605,7,386,0.0976,0.2082
Tungsten,93.6,19.34,172,145,863,0.2196,1.0
Copper,47.24,8.92,203,68,732,0.0837,1.0
PTFE,7.67,2.17,503,63,123,4.2378,1.0
Graphite,14.9,2.18,84,121,291,0.4247,1.0
Steel,76.09,7.87,99,128,344,0.119,1.0
Nickel,61.99,8.7,487,138,999,0.2801,1.0
Steel,71.33,7.7,738,156,936,0.369,1.0
Graphite,18.34,2.14,271,101,181,1.2255,1.0
Bronze,62.19,8.76,378,19,282,0.1009,0.5403
CastIron,72.31,7.03,776,157,969,0.3288,1.0
Tungsten,93.35,19.13,773,121,534,0.3947,1.0
Copper,54.55,8.8,530,63,281,0.3922,1.0
Tungsten,92.94,19.15,480,153,981,0.1127,1.0
Tungsten,95.8,19.31,414,139,631,0.3067,1.0
Ceramic,93.6,3.76,550,97,119,0.7574,0.8566
Inconel,80.19,8.44,165,36,776,0.0283,0.4294
Brass,46.82,8.4,121,148,399,0.141,1.0
Tungsten,95.5,19.26,633,104,789,0.2832,0.7764
Aluminum,51.79,2.78,426,135,223,0.6464,1.0
Ceramic,93.84,3.84,264,142,245,0.2402,1.0
CastIron,86.58,7.13,368,170,479,0.2595,1.0
Nickel,69.24,8.78,537,48,399,0.2148,0.6308
Titanium,81.52,4.56,671,190,433,0.6034,1.0
PTFE,13.37,2.16,296,30,150,0.6871,1.0
Magnesium,32.77,1.72,216,121,177,0.5785,1.0
Ceramic,89.79,3.76,58,174,365,0.1923,1.0
Titanium,93.2,4.42,702,165,671,0.3907,1.0
Tungsten,92.17,19.34,767,130,346,0.5202,1.0
Steel,68.7,7.76,30,83,128,0.0796,0.9262
Inconel,91.34,8.39,511,184,572,0.2762,1.0
Titanium,94.94,4.41,42,39,740,0.0495,0.4745
CastIron,85.88,7.23,180,97,576,0.1587,1.0
Ceramic,85.95,3.55,618,49,314,0.189,0.6339
Nickel,79.66,8.71,725,172,510,0.5732,1.0
Graphite,21.61,2.19,456,93,548,0.5266,1.0
Graphite,21.85,1.8,432,47,273,0.5724,1.0
Inconel,84.77,8.4,302,151,420,0.3548,1.0
Magnesium,37.54,1.66,614,170,572,0.638,1.0
Titanium,79.69,4.47,696,49,415,0.2486,0.7352
Aluminum,46.66,2.7,317,183,342,0.565,1.0
Titanium,83.43,4.44,242,85,840,0.0607,0.8232
Magnesium,30.68,1.72,203,90,360,0.3077,1.0
Ceramic,92.03,3.99,733,8,409,0.199,0.1218
Titanium,75.58,4.48,522,65,211,0.3087,0.7551
Tungsten,90.94,19.3,88,146,681,0.0566,1.0
PTFE,10.0,2.26,182,8,457,0.0935,0.7111
Tungsten,94.88,19.33,645,184,961,0.1968,1.0
Nickel,74.89,8.83,264,194,580,0.2376,1.0
Aluminum,46.89,2.63,196,60,341,0.2382,0.9924
CastIron,84.28,7.39,461,44,875,0.1114,0.5652
Magnesium,42.74,1.69,267,60,905,0.0839,1.0
CastIron,77.01,7.17,88,166,624,0.1542,1.0
Zinc,37.6,7.04,615,111,285,0.8972,1.0
PTFE,6.03,2.2,797,111,929,2.0643,1.0
Graphite,24.0,1.95,465,15,580,0.1308,0.5446
Steel,83.92,7.71,26,74,485,0.049,0.7808
Tungsten,96.2,19.02,365,109,530,0.2799,1.0
CastIron,79.48,7.04,566,159,471,0.4054,1.0
Titanium,82.2,4.44,285,77,95,0.378,0.7802
Brass,63.17,8.37,82,126,772,0.0666,1.0
Brass,50.55,8.56,213,115,135,0.6061,1.0
Nickel,68.51,8.86,76,25,391,0.0506,0.5363
Nickel,79.12,8.81,190,85,778,0.122,0.9481
Titanium,92.05,4.5,193,118,59,0.5424,0.927
Magnesium,44.64,1.87,657,61,737,0.2511,1.0
CastIron,81.48,7.03,54,85,849,0.0792,0.8279
Zinc,36.66,7.07,740,174,779,0.6937,1.0
Bronze,69.64,8.79,456,44,239,0.2709,0.4915
Zinc,25.84,7.04,497,8,498,0.0834,0.2592
Zinc,31.54,7.13,433,159,743,0.4611,1.0
Magnesium,38.81,1.66,210,57,921,0.1498,1.0
Bronze,52.21,8.74,391,144,887,0.2742,1.0
Nickel,79.36,8.89,59,25,351,0.2059,0.5329
Aluminum,47.07,2.79,56,123,125,0.3119,1.0
Graphite,11.4,2.05,375,50,429,0.624,1.0
Titanium,94.82,4.42,699,65,143,0.4385,0.5306
Ceramic,94.57,3.67,147,72,902,0.0563,0.8242
Zinc,38.74,7.19,622,99,947,0.2528,1.0
Magnesium,40.11,1.79,639,126,425,0.714,1.0
Bronze,50.12,8.64,671,64,601,0.3166,1.0
Ceramic,89.52,3.54,471,31,406,0.0964,0.2998
Bronze,55.88,8.64,71,161,928,0.08,1.0
Ceramic,87.92,3.71,658,81,633,0.1824,0.9404
Inconel,85.34,8.23,526,57,302,0.1571,0.5136
Bronze,50.98,8.7,37,152,278,0.063,1.0
Bronze,53.25,8.9,306,52,590,0.086,0.894
PTFE,9.53,2.23,635,36,464,0.6712,1.0
Titanium,87.02,4.53,530,55,456,0.179,0.5666
Inconel,92.15,8.2,194,12,765,0.0841,0.3734
Bronze,56.46,8.83,681,109,332,0.562,1.0
Ceramic,95.22,3.8,627,137,71,1.7118,1.0
Graphite,17.82,2.0,738,80,992,0.4987,1.0
Nickel,74.99,8.71,193,131,226,0.2047,1.0
Graphite,17.76,1.95,409,115,312,1.1109,1.0
Copper,49.45,8.87,363,165,427,0.4277,1.0
PTFE,11.81,2.11,365,56,375,0.6405,1.0
Graphite,13.63,1.95,154,200,827,0.4606,1.0
Titanium,77.11,4.6,384,116,754,0.2884,1.0
Ceramic,86.33,3.84,185,32,261,0.0927,0.3311
Aluminum,53.4,2.77,454,6,732,0.1937,0.242
Brass,58.7,8.45,411,187,595,0.3118,1.0
Titanium,75.63,4.5,800,142,555,0.4232,1.0
Inconel,89.91,8.4,99,130,323,0.139,1.0
Ceramic,97.99,3.57,539,93,531,0.2779,0.8132
Graphite,12.07,2.16,578,136,214,3.9574,1.0
Copper,48.11,8.86,569,32,552,0.1871,0.5592
Bronze,50.73,8.86,734,89,397,0.4712,1.0
Aluminum,58.77,2.61,565,95,186,0.7105,1.0
Ceramic,95.2,3.65,559,104,683,0.1456,1.0
Inconel,83.43,8.23,80,110,526,0.1949,1.0
Tungsten,99.02,19.16,493,24,596,0.0437,0.4644
Tungsten,95.71,19.14,55,144,267,0.1121,1.0
Inconel,83.94,8.41,358,75,85,0.5764,0.8263
Inconel,84.51,8.42,699,197,361,0.6207,1.0
PTFE,9.28,2.11,799,162,362,4.9813,1.0
Zinc,38.16,7.03,594,100,504,0.4895,1.0
Tungsten,92.83,19.27,103,87,673,0.1979,0.9562
Inconel,92.31,8.18,594,48,339,0.1875,0.6787
Graphite,10.8,1.91,437,184,915,1.0934,1.0
Inconel,88.92,8.49,703,89,271,0.4473,0.7379
Brass,50.73,8.4,712,176,55,5.6895,1.0
Bronze,72.54,8.76,268,68,416,0.1605,0.829
Brass,55.01,8.62,296,199,599,0.2416,1.0
Aluminum,48.49,2.62,669,102,587,0.4361,1.0
Aluminum,51.81,2.63,747,97,284,0.7128,1.0
PTFE,5.13,2.11,738,177,126,25.4078,1.0
Bronze,67.29,8.61,31,62,713,0.1406,0.9558
Brass,50.8,8.38,297,143,980,0.2365,1.0
CastIron,89.85,7.31,201,178,670,0.2273,1.0
Graphite,11.44,1.86,675,140,188,5.6587,1.0
Nickel,64.69,8.9,547,163,915,0.3249,1.0
Titanium,82.59,4.47,415,71,711,0.1742,0.8243
Steel,81.09,7.8,383,55,354,0.185,0.5545
Tungsten,98.02,19.03,669,133,875,0.1849,1.0
Ceramic,97.7,3.67,607,175,969,0.2434,1.0
PTFE,13.34,2.27,631,10,706,0.2356,0.7098
PTFE,7.76,2.18,379,16,295,0.356,1.0
Ceramic,96.94,3.51,418,149,402,0.2732,1.0
Nickel,74.44,8.88,47,67,440,0.145,0.8548
Ceramic,94.56,3.99,752,150,392,0.452,1.0
Ceramic,87.71,3.88,174,19,68,0.1605,0.4488
Aluminum,46.07,2.7,435,200,538,0.5927,1.0
Tungsten,97.38,19.0,260,155,499,0.1743,1.0
Tungsten,97.09,19.34,158,180,398,0.1628,1.0
Ceramic,85.65,3.71,213,166,152,0.4663,1.0
Magnesium,31.78,1.72,709,150,464,1.0462,1.0
Titanium,91.88,4.52,364,148,913,0.2204,1.0
Titanium,78.73,4.47,244,89,823,0.1977,1.0
Brass,55.29,8.58,708,112,629,0.3386,1.0
Aluminum,42.97,2.72,248,145,313,0.4412,1.0
Brass,49.49,8.57,177,91,531,0.128,1.0
Steel,77.14,7.78,733,109,69,1.9936,1.0
Tungsten,96.77,19.35,565,167,126,1.0801,1.0
Bronze,68.6,8.64,304,150,230,0.4536,1.0
Steel,74.96,7.88,112,88,700,0.1338,0.8719
CastIron,71.18,7.11,215,80,293,0.2369,0.9745
Brass,60.94,8.36,472,25,144,0.1989,0.5619
Ceramic,93.19,3.69,450,118,194,0.4137,1.0
Magnesium,30.84,1.77,475,196,357,1.2171,1.0
PTFE,8.5,2.14,551,173,958,1.5986,1.0
Copper,41.01,8.94,94,93,950,0.2084,1.0
Bronze,56.61,8.87,647,120,783,0.3255,1.0
Zinc,37.92,7.2,266,111,69,1.4481,1.0
Brass,45.91,8.6,685,21,64,0.6639,0.5052
Zinc,35.4,7.16,399,18,255,0.2702,0.5177
Magnesium,31.67,1.66,546,62,901,0.196,1.0
Tungsten,91.76,19.36,92,109,613,0.1557,0.9613
Magnesium,40.71,1.7,623,122,348,0.814,1.0
Brass,58.8,8.69,450,184,533,0.5171,1.0
Titanium,86.67,4.5,601,149,428,0.4564,1.0
Copper,38.79,8.97,298,42,607,0.1751,0.8292
Ceramic,98.63,3.87,64,142,463,0.1408,1.0
Zinc,37.86,7.03,790,128,468,0.7629,1.0
Graphite,19.95,1.99,614,156,101,6.0773,1.0
Magnesium,43.04,1.63,199,19,103,0.2173,0.4437
CastIron,86.84,7.36,301,177,562,0.2036,1.0
Inconel,90.6,8.23,576,185,243,0.6475,1.0
Inconel,86.25,8.14,267,150,475,0.2308,1.0
Ceramic,94.17,3.96,122,154,235,0.1391,1.0
Brass,61.53,8.38,514,173,954,0.2752,1.0
Copper,50.6,8.87,195,166,237,0.401,1.0
Aluminum,52.07,2.78,561,86,486,0.3687,1.0
Steel,76.51,7.89,279,96,266,0.242,0.9286
Titanium,85.93,4.4,469,122,886,0.2042,1.0
Zinc,30.84,7.1,340,92,703,0.2964,1.0
Titanium,85.45,4.53,444,80,532,0.2108,0.8462
Aluminum,55.47,2.77,108,190,383,0.1641,1.0
Titanium,83.32,4.43,563,102,528,0.2655,1.0
Zinc,31.95,7.19,591,50,279,0.6104,1.0
Steel,74.52,7.84,509,104,160,0.6412,1.0
Magnesium,43.56,1.61,192,79,765,0.1185,1.0
Inconel,82.78,8.24,381,93,921,0.1282,0.8898
Bronze,59.28,8.79,641,62,405,0.3569,0.8926
Brass,52.24,8.65,129,78,582,0.136,1.0
Graphite,12.98,2.02,481,168,548,1.5366,1.0
Brass,59.63,8.53,354,12,548,0.0884,0.4678
Magnesium,42.14,1.61,234,23,882,0.1421,0.6068
Nickel,77.72,8.89,519,8,545,0.1701,0.2826
Copper,45.85,8.81,224,130,597,0.2098,1.0
Bronze,66.53,8.77,599,119,672,0.3592,1.0
Graphite,17.42,1.92,29,146,677,0.1682,1.0
Steel,69.55,7.83,681,139,557,0.4811,1.0
PTFE,11.77,2.13,391,66,395,0.8753,1.0
Graphite,16.71,1.97,295,109,55,4.4674,1.0
Graphite,12.21,1.98,37,49,637,0.1194,1.0
Magnesium,43.72,1.79,586,19,514,0.189,0.4737
PTFE,14.01,2.27,181,55,975,0.1588,1.0
Graphite,20.68,2.01,117,149,921,0.1291,1.0
Magnesium,42.15,1.76,627,103,388,0.6482,1.0
Zinc,25.44,7.13,225,14,337,0.1092,0.447
Inconel,94.28,8.26,198,115,962,0.1487,1.0
Ceramic,92.11,3.95,680,103,939,0.2704,0.992
Tungsten,95.44,19.28,261,89,694,0.168,0.859
PTFE,8.73,2.15,730,119,939,1.4859,1.0
Magnesium,33.73,1.62,350,95,523,0.2668,1.0
Copper,38.67,8.88,542,142,724,0.4008,1.0
Tungsten,99.03,19.16,371,181,797,0.2649,1.0
Steel,65.75,7.82,299,189,917,0.2638,1.0
Inconel,86.87,8.4,440,127,371,0.2566,1.0
Copper,39.95,8.89,132,106,736,0.1806,1.0
CastIron,83.07,7.4,755,43,930,0.0918,0.6194
CastIron,80.89,7.01,268,36,631,0.0509,0.4716
Magnesium,38.23,1.64,208,112,674,0.2788,1.0
Titanium,86.29,4.54,534,24,318,0.1934,0.3224
Ceramic,86.67,3.92,672,135,804,0.234,1.0
Steel,66.19,7.88,659,129,670,0.3705,1.0
Inconel,83.37,8.49,527,192,560,0.4567,1.0
Steel,73.79,7.79,275,66,62,0.6771,0.849
Nickel,66.28,8.87,645,124,385,0.5601,1.0
Titanium,85.83,4.44,630,125,781,0.1704,1.0
Bronze,60.76,8.81,500,20,318,0.124,0.3551
Copper,39.54,9.0,553,99,513,0.3701,1.0
Tungsten,98.15,19.34,385,8,467,0.1657,0.3377
Copper,45.33,8.9,627,200,828,0.5531,1.0
PTFE,14.09,2.23,729,156,960,1.223,1.0
Steel,74.55,7.77,700,54,742,0.1845,0.8134
Inconel,80.84,8.46,178,123,293,0.3121,1.0
Steel,66.32,7.73,335,102,597,0.1821,1.0
Aluminum,46.78,2.64,107,35,954,0.1638,0.7936
Tungsten,92.62,19.31,612,17,402,0.0812,0.33
Nickel,67.66,8.79,458,66,274,0.3045,1.0
Brass,50.16,8.59,247,191,705,0.1895,1.0
PTFE,12.91,2.26,687,187,755,1.7374,1.0
Brass,53.36,8.38,26,15,554,0.0538,0.3131
Steel,72.35,7.71,233,16,61,0.1647,0.3472
Ceramic,96.44,3.96,360,8,541,0.0922,0.2898
Nickel,61.4,8.77,109,164,606,0.2236,1.0
Tungsten,97.81,19.14,330,116,806,0.1367,1.0
Tungsten,95.34,19.14,695,150,764,0.2705,1.0
CastIron,87.16,7.16,554,186,329,0.5983,1.0
Aluminum,48.45,2.6,31,113,625,0.1517,1.0
Tungsten,96.74,19.17,756,194,781,0.4022,1.0
Zinc,31.22,7.03,703,35,555,0.2062,0.9104
Zinc,30.27,7.18,455,52,198,0.6562,1.0
PTFE,9.1,2.27,651,16,557,0.3168,1.0
Steel,80.61,7.85,248,163,445,0.323,1.0
PTFE,9.19,2.23,178,52,643,0.2138,1.0
Bronze,60.8,8.88,413,17,191,0.2513,0.49
Zinc,39.23,7.04,375,58,719,0.2527,1.0
Titanium,77.24,4.44,85,178,413,0.0906,1.0
Bronze,71.9,8.9,449,186,540,0.3864,1.0
Inconel,91.14,8.32,739,124,316,0.5657,1.0
Copper,53.68,8.92,29,41,469,0.0965,0.7499
Magnesium,34.88,1.9,679,167,123,3.4032,1.0
Aluminum,48.78,2.61,141,49,682,0.0643,0.826
Ceramic,97.96,3.87,537,195,837,0.1735,1.0
CastIron,73.03,7.38,393,133,653,0.1476,1.0
Inconel,84.75,8.36,151,163,847,0.1728,1.0
Steel,76.94,7.8,381,157,248,0.502,1.0
Zinc,31.59,7.19,511,42,799,0.184,1.0
Nickel,70.74,8.88,32,98,314,0.1797,1.0
Titanium,92.88,4.49,56,197,745,0.1854,1.0
Brass,60.18,8.46,789,197,690,0.6128,1.0
Copper,42.9,8.94,427,130,621,0.2741,1.0
Brass,53.87,8.35,230,168,280,0.4599,1.0
Aluminum,51.43,2.65,589,62,265,0.4241,0.9715
Graphite,21.69,1.93,132,9,776,0.0202,0.3902
CastIron,88.84,7.08,742,186,853,0.3645,1.0
Brass,50.66,8.4,283,22,738,0.0866,0.4954
